customer_id,statement_month,limit_balance,default_next_month,split,pd_logistic_regression,pd_decision_tree,pd_random_forest,pd_gradient_boosting,selected_model,predicted_pd,risk_band
450,2025-04,143000.0,0,train,0.021432171937087848,0.058394160583941604,0.053569191716093,0.08221641103248632,logistic_regression,0.021432171937087848,A
451,2025-12,147000.0,1,train,0.5170082424266419,0.16091954022988506,0.38443197023118725,0.3441373337285722,logistic_regression,0.5170082424266419,E
452,2025-12,126000.0,1,train,0.30478444165534907,0.4418604651162791,0.4747242146584481,0.43383720034259593,logistic_regression,0.30478444165534907,E
453,2025-06,89000.0,0,test,0.009749205751975616,0.015909090909090907,0.027262869378913375,0.07953327087090435,logistic_regression,0.009749205751975616,A
454,2025-01,22000.0,0,train,0.02421801131383571,0.058394160583941604,0.05217419905201353,0.07953327087090435,logistic_regression,0.02421801131383571,B
455,2025-08,49000.0,1,test,0.6335332516741647,0.3516483516483517,0.3360566489883226,0.1940396511143718,logistic_regression,0.6335332516741647,E
456,2025-07,42000.0,0,train,0.03810073547665068,0.058394160583941604,0.06532083950695727,0.07953327087090435,logistic_regression,0.03810073547665068,B
457,2025-02,126000.0,0,train,0.1530938384957302,0.07272727272727272,0.1499087693059097,0.1700056826310251,logistic_regression,0.1530938384957302,D
458,2025-08,34000.0,1,train,0.9078607457826734,0.7288135593220338,0.5539937301705716,0.5289970096012291,logistic_regression,0.9078607457826734,E
459,2025-11,91000.0,0,train,0.0225544901395434,0.04040404040404041,0.0449231001862582,0.07953327087090435,logistic_regression,0.0225544901395434,A
460,2025-02,87000.0,0,train,0.020184208475309988,0.04040404040404041,0.03619074239292077,0.07953327087090435,logistic_regression,0.020184208475309988,A
461,2025-09,79000.0,0,train,0.023776402251809707,0.015909090909090907,0.03374234417301483,0.0976298370716967,logistic_regression,0.023776402251809707,B
462,2025-02,78000.0,0,test,0.04449452482167805,0.058394160583941604,0.04678843999615845,0.07953327087090435,logistic_regression,0.04449452482167805,B
463,2025-09,149000.0,0,train,0.005175976349589956,0.015909090909090907,0.020683181272822534,0.07953327087090435,logistic_regression,0.005175976349589956,A
464,2025-06,62000.0,1,test,0.5547304651601853,0.28,0.3811467381428742,0.2834072282663753,logistic_regression,0.5547304651601853,E
465,2025-01,99000.0,0,train,0.030827492235274985,0.058394160583941604,0.04590415282405149,0.07953327087090435,logistic_regression,0.030827492235274985,B
466,2025-12,79000.0,0,test,0.017445863302177903,0.015909090909090907,0.029230987862428132,0.07953327087090435,logistic_regression,0.017445863302177903,A
467,2025-02,103000.0,0,test,0.022891320970620008,0.058394160583941604,0.051197659828080444,0.08221641103248632,logistic_regression,0.022891320970620008,A
468,2025-08,58000.0,0,train,0.09278577131313138,0.1504424778761062,0.10439428499651332,0.12300402933802419,logistic_regression,0.09278577131313138,C
469,2025-03,88000.0,1,train,0.2233453338615148,0.2,0.21346757884012937,0.18439364151500243,logistic_regression,0.2233453338615148,E
470,2025-12,65000.0,0,test,0.17007112738907765,0.2073170731707317,0.16725764861327544,0.10937343483080386,logistic_regression,0.17007112738907765,D
471,2025-09,66000.0,0,test,0.07166257667665887,0.058394160583941604,0.0818253435840457,0.08221641103248632,logistic_regression,0.07166257667665887,C
472,2025-10,119000.0,0,train,0.015328348467802228,0.058394160583941604,0.044057866516627166,0.07953327087090435,logistic_regression,0.015328348467802228,A
473,2025-06,53000.0,0,train,0.051313690480785344,0.015909090909090907,0.04374616833846471,0.08706756598003025,logistic_regression,0.051313690480785344,C
474,2025-06,72000.0,1,test,0.6988975148226042,0.4418604651162791,0.46474375582180044,0.5289970096012291,logistic_regression,0.6988975148226042,E
475,2025-08,66000.0,0,train,0.05648100951296167,0.058394160583941604,0.08955677777901747,0.08221641103248632,logistic_regression,0.05648100951296167,C
476,2025-10,57000.0,0,train,0.04468686335845681,0.015909090909090907,0.03178449575255191,0.07953327087090435,logistic_regression,0.04468686335845681,B
477,2025-11,70000.0,0,test,0.1829269052321509,0.28,0.26346749347895804,0.2442846299548746,logistic_regression,0.1829269052321509,D
478,2025-01,189000.0,0,train,0.13750231032349164,0.2,0.16425221946650764,0.20412278325851954,logistic_regression,0.13750231032349164,D
479,2025-08,48000.0,0,train,0.1466092945466898,0.28,0.18254561470193395,0.19080619016369288,logistic_regression,0.1466092945466898,D
480,2025-02,95000.0,0,test,0.09238011934710208,0.07272727272727272,0.1433835364555014,0.12300402933802419,logistic_regression,0.09238011934710208,C
481,2025-04,51000.0,0,test,0.1393581228532827,0.28,0.1445947147676947,0.19080619016369288,logistic_regression,0.1393581228532827,D
482,2025-10,64000.0,0,train,0.018498136266044057,0.015909090909090907,0.03149048921685631,0.07953327087090435,logistic_regression,0.018498136266044057,A
483,2025-04,32000.0,1,train,0.06652896812402209,0.058394160583941604,0.08020971311841207,0.07953327087090435,logistic_regression,0.06652896812402209,C
484,2025-10,145000.0,0,test,0.04402298317088527,0.1504424778761062,0.07894156203721321,0.12300402933802419,logistic_regression,0.04402298317088527,B
485,2025-06,121000.0,0,train,0.11095691011228567,0.058394160583941604,0.15365740153064023,0.08998003659302588,logistic_regression,0.11095691011228567,D
486,2025-03,198000.0,0,train,0.15734789202188046,0.058394160583941604,0.16887630909143617,0.16237071434952385,logistic_regression,0.15734789202188046,D
487,2025-05,67000.0,0,test,0.016394709704240257,0.04040404040404041,0.04317862303143262,0.07953327087090435,logistic_regression,0.016394709704240257,A
488,2025-07,148000.0,0,test,0.1532100056542939,0.2073170731707317,0.21764027376406986,0.1291615927344983,logistic_regression,0.1532100056542939,D
489,2025-10,52000.0,0,train,0.07037114812096328,0.058394160583941604,0.0927481472482119,0.08221641103248632,logistic_regression,0.07037114812096328,C
490,2025-08,43000.0,0,train,0.09642979774280992,0.058394160583941604,0.09824189377627575,0.07953327087090435,logistic_regression,0.09642979774280992,D
491,2025-12,166000.0,0,train,0.08868549688968749,0.07272727272727272,0.157119451461142,0.20412278325851954,logistic_regression,0.08868549688968749,C
492,2025-11,56000.0,0,train,0.02081146322124497,0.015909090909090907,0.040455053533960735,0.07953327087090435,logistic_regression,0.02081146322124497,A
493,2025-10,56000.0,0,train,0.11987524532923391,0.04040404040404041,0.06114988192301647,0.10667976009525251,logistic_regression,0.11987524532923391,D
494,2025-08,67000.0,0,train,0.08959147188926897,0.058394160583941604,0.11875230530392916,0.07953327087090435,logistic_regression,0.08959147188926897,C
495,2025-04,58000.0,0,train,0.0965315289531176,0.058394160583941604,0.07732736958569754,0.08221641103248632,logistic_regression,0.0965315289531176,D
496,2025-05,53000.0,0,test,0.12619778452017255,0.1504424778761062,0.16146265101491877,0.12300402933802419,logistic_regression,0.12619778452017255,D
497,2025-02,64000.0,0,train,0.29074343766504795,0.1504424778761062,0.21418359681260032,0.1493864264040891,logistic_regression,0.29074343766504795,E
498,2025-05,73000.0,0,test,0.7260241495481987,0.4418604651162791,0.49086891799442245,0.5289970096012291,logistic_regression,0.7260241495481987,E
499,2025-12,58000.0,0,test,0.034992603154965045,0.058394160583941604,0.06008658389761852,0.07953327087090435,logistic_regression,0.034992603154965045,B
500,2025-06,122000.0,0,train,0.02096560382188353,0.015909090909090907,0.04152977720795598,0.07953327087090435,logistic_regression,0.02096560382188353,A
501,2025-02,144000.0,0,test,0.11053849632299896,0.07272727272727272,0.1279636488600655,0.1493864264040891,logistic_regression,0.11053849632299896,D
502,2025-08,26000.0,0,train,0.055687745761616066,0.058394160583941604,0.046140498543703494,0.07953327087090435,logistic_regression,0.055687745761616066,C
503,2025-12,33000.0,0,train,0.10273301898599337,0.058394160583941604,0.05881961912457033,0.0976298370716967,logistic_regression,0.10273301898599337,D
504,2025-11,166000.0,0,train,0.16152993106803124,0.2073170731707317,0.20257510848814356,0.1332765767634628,logistic_regression,0.16152993106803124,D
505,2025-04,72000.0,0,train,0.018236065355820938,0.058394160583941604,0.04291422185538793,0.07953327087090435,logistic_regression,0.018236065355820938,A
506,2025-06,133000.0,1,train,0.4905282529215535,0.4418604651162791,0.26427863415729586,0.35855029762746055,logistic_regression,0.4905282529215535,E
507,2025-07,35000.0,0,test,0.36991637594300464,0.1504424778761062,0.23461032605140447,0.1493864264040891,logistic_regression,0.36991637594300464,E
508,2025-03,74000.0,0,train,0.027644084020318063,0.015909090909090907,0.028933632875553325,0.07953327087090435,logistic_regression,0.027644084020318063,B
509,2025-04,140000.0,0,train,0.19757696604994054,0.07272727272727272,0.15747433818733658,0.20412278325851954,logistic_regression,0.19757696604994054,D
510,2025-03,73000.0,0,train,0.04371895959586902,0.1504424778761062,0.11035643515338024,0.12300402933802419,logistic_regression,0.04371895959586902,B
511,2025-12,98000.0,0,test,0.02462783651690293,0.04040404040404041,0.04955492959485572,0.07953327087090435,logistic_regression,0.02462783651690293,B
512,2025-09,92000.0,0,test,0.06252082419602946,0.058394160583941604,0.12885446762864422,0.08998003659302588,logistic_regression,0.06252082419602946,C
513,2025-11,55000.0,1,train,0.020395377855618756,0.015909090909090907,0.027837776492320287,0.07953327087090435,logistic_regression,0.020395377855618756,A
514,2025-10,34000.0,0,train,0.19944971972580186,0.2073170731707317,0.18541504675080905,0.16126635940643605,logistic_regression,0.19944971972580186,D
515,2025-12,83000.0,0,test,0.11662608951231047,0.5192307692307693,0.1692266609280812,0.19080619016369288,logistic_regression,0.11662608951231047,D
516,2025-02,108000.0,0,train,0.02472987372944775,0.058394160583941604,0.047566865462944787,0.07953327087090435,logistic_regression,0.02472987372944775,B
517,2025-11,144000.0,0,test,0.006136800274790484,0.04040404040404041,0.03633222096829807,0.07953327087090435,logistic_regression,0.006136800274790484,A
518,2025-01,45000.0,0,train,0.04922318464598873,0.058394160583941604,0.09030369337765029,0.07953327087090435,logistic_regression,0.04922318464598873,C
519,2025-06,21000.0,1,test,0.1146322874420166,0.058394160583941604,0.05811480513139168,0.08221641103248632,logistic_regression,0.1146322874420166,D
520,2025-08,118000.0,0,test,0.03922469108725376,0.2073170731707317,0.07998756744332931,0.1291615927344983,logistic_regression,0.03922469108725376,B
521,2025-05,79000.0,0,train,0.036710728933276336,0.058394160583941604,0.05377407657963223,0.08221641103248632,logistic_regression,0.036710728933276336,B
522,2025-02,86000.0,0,train,0.020932617457948208,0.015909090909090907,0.0366529302546165,0.07953327087090435,logistic_regression,0.020932617457948208,A
523,2025-03,67000.0,0,train,0.6615747615658722,0.4418604651162791,0.4405659554740608,0.43383720034259593,logistic_regression,0.6615747615658722,E
524,2025-10,99000.0,1,train,0.4355216063033835,0.16091954022988506,0.412320118274308,0.3824170844809529,logistic_regression,0.4355216063033835,E
525,2025-04,163000.0,0,train,0.005330243257332585,0.015909090909090907,0.03676325274423984,0.07953327087090435,logistic_regression,0.005330243257332585,A
526,2025-04,140000.0,0,train,0.005654482251039826,0.015909090909090907,0.034840648448110384,0.07953327087090435,logistic_regression,0.005654482251039826,A
527,2025-12,49000.0,0,train,0.1666437314187369,0.058394160583941604,0.14439229263071215,0.11016910371892853,logistic_regression,0.1666437314187369,D
528,2025-02,72000.0,0,train,0.0817592158005727,0.1504424778761062,0.09905109232002111,0.12300402933802419,logistic_regression,0.0817592158005727,C
529,2025-11,123000.0,0,train,0.02635608276149757,0.058394160583941604,0.050285250599874355,0.07953327087090435,logistic_regression,0.02635608276149757,B
530,2025-12,54000.0,0,test,0.015228356819806584,0.015909090909090907,0.02802278182705002,0.07953327087090435,logistic_regression,0.015228356819806584,A
531,2025-08,57000.0,0,test,0.07330699467153973,0.058394160583941604,0.0819432706144652,0.08221641103248632,logistic_regression,0.07330699467153973,C
532,2025-02,38000.0,0,test,0.05401056580483501,0.015909090909090907,0.04599156918112326,0.07953327087090435,logistic_regression,0.05401056580483501,C
533,2025-02,54000.0,0,train,0.05294635514052021,0.015909090909090907,0.03580121381614784,0.0976298370716967,logistic_regression,0.05294635514052021,C
534,2025-04,260000.0,0,train,0.007632636824601101,0.058394160583941604,0.046196715581143494,0.07953327087090435,logistic_regression,0.007632636824601101,A
535,2025-07,77000.0,0,train,0.08515117292292175,0.058394160583941604,0.11457984905096755,0.08706756598003025,logistic_regression,0.08515117292292175,C
536,2025-02,14000.0,0,train,0.03784416507216034,0.015909090909090907,0.061420095621579344,0.07953327087090435,logistic_regression,0.03784416507216034,B
537,2025-06,86000.0,1,test,0.6735027624247343,0.4418604651162791,0.3785673722637747,0.43383720034259593,logistic_regression,0.6735027624247343,E
538,2025-02,115000.0,0,train,0.04683014538554503,0.058394160583941604,0.05399402643155279,0.08221641103248632,logistic_regression,0.04683014538554503,B
539,2025-07,83000.0,0,test,0.02137339183322243,0.058394160583941604,0.0482464928014077,0.07953327087090435,logistic_regression,0.02137339183322243,A
540,2025-01,63000.0,0,train,0.3867089740186228,0.5192307692307693,0.3316968535528765,0.2124946185340709,logistic_regression,0.3867089740186228,E
541,2025-09,47000.0,0,train,0.2030446556618024,0.058394160583941604,0.12161912752494212,0.08998003659302588,logistic_regression,0.2030446556618024,D
542,2025-01,99000.0,0,test,0.007096792944726302,0.015909090909090907,0.03319784745479896,0.07953327087090435,logistic_regression,0.007096792944726302,A
543,2025-03,68000.0,0,train,0.027226716954293392,0.015909090909090907,0.030536245047502242,0.07953327087090435,logistic_regression,0.027226716954293392,B
544,2025-03,89000.0,0,train,0.1304703535171922,0.5192307692307693,0.2001539522291586,0.19644209777265917,logistic_regression,0.1304703535171922,D
545,2025-10,64000.0,0,test,0.09999910588434725,0.058394160583941604,0.10131807781582866,0.08221641103248632,logistic_regression,0.09999910588434725,D
546,2025-01,108000.0,0,train,0.011766505557976852,0.058394160583941604,0.03444985666438475,0.07953327087090435,logistic_regression,0.011766505557976852,A
547,2025-06,66000.0,0,train,0.04373265254117653,0.058394160583941604,0.06305777946696776,0.07953327087090435,logistic_regression,0.04373265254117653,B
548,2025-08,73000.0,0,train,0.19770026047334563,0.2,0.17815658612399257,0.1700056826310251,logistic_regression,0.19770026047334563,D
549,2025-07,97000.0,0,train,0.29127470983407006,0.16091954022988506,0.29464540393914135,0.2969984589638604,logistic_regression,0.29127470983407006,E
550,2025-09,195000.0,0,train,0.05318927365592354,0.058394160583941604,0.08534420783335475,0.10085659033985375,logistic_regression,0.05318927365592354,C
551,2025-10,31000.0,0,train,0.19935000635788788,0.058394160583941604,0.11190400134035887,0.10085659033985375,logistic_regression,0.19935000635788788,D
552,2025-05,72000.0,0,test,0.021819787802959963,0.04040404040404041,0.02886208641225532,0.07953327087090435,logistic_regression,0.021819787802959963,A
553,2025-10,93000.0,1,test,0.5039683040437589,0.4418604651162791,0.355789190604839,0.43383720034259593,logistic_regression,0.5039683040437589,E
554,2025-04,123000.0,0,train,0.11995980885718018,0.16091954022988506,0.17612399196348794,0.19644209777265917,logistic_regression,0.11995980885718018,D
555,2025-12,164000.0,0,test,0.008149003558122571,0.015909090909090907,0.027451910614239274,0.07953327087090435,logistic_regression,0.008149003558122571,A
556,2025-07,50000.0,0,train,0.2830921319435061,0.3516483516483517,0.21570560932014782,0.1700056826310251,logistic_regression,0.2830921319435061,E
557,2025-09,128000.0,0,test,0.045325259678670356,0.058394160583941604,0.08199646699117306,0.0976298370716967,logistic_regression,0.045325259678670356,B
558,2025-11,83000.0,1,test,0.3279084403195457,0.4418604651162791,0.30938090424722964,0.35855029762746055,logistic_regression,0.3279084403195457,E
559,2025-10,219000.0,1,train,0.03690050156729735,0.058394160583941604,0.10996345223056699,0.0976298370716967,logistic_regression,0.03690050156729735,B
560,2025-11,93000.0,0,train,0.00920283364569304,0.015909090909090907,0.021380863198650322,0.07953327087090435,logistic_regression,0.00920283364569304,A
561,2025-07,39000.0,0,test,0.03574083584079496,0.04040404040404041,0.035366448551973205,0.07953327087090435,logistic_regression,0.03574083584079496,B
562,2025-01,163000.0,0,train,0.06427260743741438,0.058394160583941604,0.06480945315136398,0.08221641103248632,logistic_regression,0.06427260743741438,C
563,2025-06,123000.0,0,train,0.08151712227531083,0.058394160583941604,0.16334569351750622,0.10667976009525251,logistic_regression,0.08151712227531083,C
564,2025-03,107000.0,1,train,0.11671518529961648,0.1504424778761062,0.13075334111858652,0.1493864264040891,logistic_regression,0.11671518529961648,D
565,2025-11,61000.0,0,train,0.03862529152995846,0.04040404040404041,0.04784395442653333,0.07953327087090435,logistic_regression,0.03862529152995846,B
566,2025-03,34000.0,0,train,0.09209093219719973,0.058394160583941604,0.06755784247209655,0.08221641103248632,logistic_regression,0.09209093219719973,C
567,2025-03,43000.0,0,train,0.20922632985592204,0.058394160583941604,0.14546485355961106,0.10667976009525251,logistic_regression,0.20922632985592204,D
568,2025-03,29000.0,0,train,0.11899539239991817,0.058394160583941604,0.07885081648331978,0.0976298370716967,logistic_regression,0.11899539239991817,D
569,2025-08,32000.0,0,train,0.01703804173237737,0.015909090909090907,0.029752505682566176,0.07953327087090435,logistic_regression,0.01703804173237737,A
570,2025-07,74000.0,0,train,0.06861539638102276,0.04040404040404041,0.06956496241194725,0.08706756598003025,logistic_regression,0.06861539638102276,C
571,2025-12,71000.0,0,train,0.013058698498653263,0.015909090909090907,0.03206071538659694,0.07953327087090435,logistic_regression,0.013058698498653263,A
572,2025-05,47000.0,0,train,0.543803583127031,0.7288135593220338,0.46030862304496967,0.45033155496271227,logistic_regression,0.543803583127031,E
573,2025-04,51000.0,1,train,0.4454781013617404,0.3516483516483517,0.3358398320309136,0.2601337071826434,logistic_regression,0.4454781013617404,E
574,2025-01,36000.0,0,train,0.03311791948417852,0.015909090909090907,0.02685080808921604,0.07953327087090435,logistic_regression,0.03311791948417852,B
575,2025-01,154000.0,0,train,0.19995984746232362,0.07272727272727272,0.21597943138221634,0.22063061263681738,logistic_regression,0.19995984746232362,D
576,2025-05,96000.0,0,train,0.08875758796036322,0.1504424778761062,0.12228405393494395,0.12300402933802419,logistic_regression,0.08875758796036322,C
577,2025-12,79000.0,0,train,0.057241115284663906,0.058394160583941604,0.08578985454377935,0.10085659033985375,logistic_regression,0.057241115284663906,C
578,2025-07,25000.0,0,train,0.06857646128276386,0.04040404040404041,0.06010519609581793,0.07953327087090435,logistic_regression,0.06857646128276386,C
579,2025-11,127000.0,0,test,0.16046556517842242,0.16091954022988506,0.24456131150373822,0.2124946185340709,logistic_regression,0.16046556517842242,D
580,2025-02,98000.0,0,train,0.042247115758228565,0.058394160583941604,0.05325301661198314,0.08221641103248632,logistic_regression,0.042247115758228565,B
581,2025-02,164000.0,0,train,0.0075761450053617755,0.015909090909090907,0.0254936786893574,0.07953327087090435,logistic_regression,0.0075761450053617755,A
582,2025-11,128000.0,0,test,0.26287173017550586,0.16091954022988506,0.19920942525272645,0.27680609904170383,logistic_regression,0.26287173017550586,E
583,2025-02,110000.0,0,train,0.016410548806789726,0.015909090909090907,0.039202609466644035,0.07953327087090435,logistic_regression,0.016410548806789726,A
584,2025-01,122000.0,0,train,0.04978510522764803,0.058394160583941604,0.15136463431596478,0.13405661737202235,logistic_regression,0.04978510522764803,C
585,2025-05,77000.0,0,train,0.6203320804013831,0.4418604651162791,0.31878208426773336,0.45033155496271227,logistic_regression,0.6203320804013831,E
586,2025-12,33000.0,0,test,0.07901193668615163,0.058394160583941604,0.08387616341246908,0.08221641103248632,logistic_regression,0.07901193668615163,C
587,2025-09,65000.0,0,test,0.034325345595860125,0.04040404040404041,0.056084941955770976,0.07953327087090435,logistic_regression,0.034325345595860125,B
588,2025-02,96000.0,0,test,0.19238588289334882,0.2,0.19862815237339979,0.20412278325851954,logistic_regression,0.19238588289334882,D
589,2025-11,100000.0,1,train,0.7140728217599294,0.4418604651162791,0.4422984319722702,0.5289970096012291,logistic_regression,0.7140728217599294,E
590,2025-11,115000.0,1,train,0.02599422442546669,0.058394160583941604,0.060901307034650694,0.07953327087090435,logistic_regression,0.02599422442546669,B
591,2025-10,87000.0,0,train,0.045498007433919116,0.058394160583941604,0.05462643973129668,0.07953327087090435,logistic_regression,0.045498007433919116,B
592,2025-11,78000.0,0,test,0.09453151064058705,0.2,0.12946034109246435,0.12300402933802419,logistic_regression,0.09453151064058705,C
593,2025-03,92000.0,0,test,0.012874692488802564,0.015909090909090907,0.05633305350175789,0.07953327087090435,logistic_regression,0.012874692488802564,A
594,2025-12,143000.0,0,test,0.5208789269327662,0.4418604651162791,0.39617269617571715,0.5289970096012291,logistic_regression,0.5208789269327662,E
595,2025-04,197000.0,0,test,0.013640005953458597,0.058394160583941604,0.05116171413583348,0.08221641103248632,logistic_regression,0.013640005953458597,A
596,2025-10,48000.0,1,train,0.11397357529520541,0.058394160583941604,0.10891627791706122,0.08221641103248632,logistic_regression,0.11397357529520541,D
597,2025-07,194000.0,0,train,0.01271627950524261,0.04040404040404041,0.06765680701191541,0.07953327087090435,logistic_regression,0.01271627950524261,A
598,2025-10,89000.0,0,train,0.11306544949482919,0.5192307692307693,0.2553714106524206,0.20651652684943272,logistic_regression,0.11306544949482919,D
599,2025-08,51000.0,0,train,0.028243545927623098,0.04040404040404041,0.03794557987563792,0.07953327087090435,logistic_regression,0.028243545927623098,B
600,2025-08,51000.0,0,train,0.044876253660343535,0.015909090909090907,0.05065269202626407,0.07953327087090435,logistic_regression,0.044876253660343535,B
601,2025-08,67000.0,0,train,0.022175161448911143,0.015909090909090907,0.027455813257387763,0.07953327087090435,logistic_regression,0.022175161448911143,A
602,2025-10,71000.0,0,test,0.26182632930641714,0.5192307692307693,0.2597122475617677,0.19644209777265917,logistic_regression,0.26182632930641714,E
603,2025-09,142000.0,0,train,0.07862548654772514,0.058394160583941604,0.11311551704780563,0.10085659033985375,logistic_regression,0.07862548654772514,C
604,2025-02,43000.0,1,train,0.40638237788111,0.7288135593220338,0.46618286505359846,0.35855029762746055,logistic_regression,0.40638237788111,E
605,2025-10,228000.0,0,train,0.32883210004814617,0.16091954022988506,0.2740570053833159,0.32939970210565084,logistic_regression,0.32883210004814617,E
606,2025-07,83000.0,0,train,0.08226417999889346,0.058394160583941604,0.0658022495577573,0.08221641103248632,logistic_regression,0.08226417999889346,C
607,2025-04,244000.0,0,train,0.013572601136594167,0.058394160583941604,0.05431957831514363,0.08221641103248632,logistic_regression,0.013572601136594167,A
608,2025-07,49000.0,0,test,0.08289960283015667,0.1504424778761062,0.08695265581743117,0.12300402933802419,logistic_regression,0.08289960283015667,C
609,2025-12,84000.0,0,train,0.12378885520023876,0.1504424778761062,0.21608665055862344,0.16237071434952385,logistic_regression,0.12378885520023876,D
610,2025-11,34000.0,0,test,0.3398049964366049,0.28,0.1970186874808493,0.20651652684943272,logistic_regression,0.3398049964366049,E
611,2025-11,106000.0,0,train,0.06066469073970259,0.058394160583941604,0.06459154033365455,0.12300402933802419,logistic_regression,0.06066469073970259,C
612,2025-06,42000.0,0,train,0.018046597395312548,0.015909090909090907,0.020867916116016006,0.07953327087090435,logistic_regression,0.018046597395312548,A
613,2025-10,68000.0,0,test,0.016400160413663045,0.015909090909090907,0.02359040865621663,0.07953327087090435,logistic_regression,0.016400160413663045,A
614,2025-05,105000.0,0,train,0.04412589339317048,0.04040404040404041,0.06379034088950498,0.0976298370716967,logistic_regression,0.04412589339317048,B
615,2025-09,84000.0,0,train,0.023493012947880858,0.058394160583941604,0.0513176318325905,0.07953327087090435,logistic_regression,0.023493012947880858,B
616,2025-08,83000.0,1,train,0.3057246523707894,0.2,0.3129182985591743,0.2601337071826434,logistic_regression,0.3057246523707894,E
617,2025-03,113000.0,0,train,0.018795580727687437,0.04040404040404041,0.042474093356006215,0.07953327087090435,logistic_regression,0.018795580727687437,A
618,2025-04,92000.0,1,test,0.3360288214797865,0.4418604651162791,0.2145001724408663,0.35855029762746055,logistic_regression,0.3360288214797865,E
619,2025-01,169000.0,0,train,0.11187802498136551,0.1504424778761062,0.1063075813568073,0.12300402933802419,logistic_regression,0.11187802498136551,D
620,2025-02,104000.0,0,test,0.018620759519023186,0.04040404040404041,0.03858607752167039,0.07953327087090435,logistic_regression,0.018620759519023186,A
621,2025-06,99000.0,0,train,0.07666886541195819,0.058394160583941604,0.09013508127083018,0.0976298370716967,logistic_regression,0.07666886541195819,C
622,2025-06,34000.0,0,test,0.5935601357284161,0.28,0.3771183205417389,0.2969984589638604,logistic_regression,0.5935601357284161,E
623,2025-02,70000.0,0,test,0.023778852347333203,0.04040404040404041,0.03995367791491273,0.07953327087090435,logistic_regression,0.023778852347333203,B
624,2025-06,130000.0,0,train,0.010830983163375314,0.058394160583941604,0.03801233239129922,0.07953327087090435,logistic_regression,0.010830983163375314,A
625,2025-08,38000.0,1,test,0.23801857947635377,0.3516483516483517,0.22549338465608068,0.1700056826310251,logistic_regression,0.23801857947635377,E
626,2025-03,59000.0,0,test,0.07382852365747535,0.058394160583941604,0.09298101940166349,0.07953327087090435,logistic_regression,0.07382852365747535,C
627,2025-05,68000.0,0,train,0.15117705310701945,0.04040404040404041,0.13440921416221127,0.0976298370716967,logistic_regression,0.15117705310701945,D
628,2025-05,45000.0,0,train,0.17488972787154017,0.058394160583941604,0.09932237876331979,0.10667976009525251,logistic_regression,0.17488972787154017,D
629,2025-07,34000.0,0,test,0.10687733542351151,0.058394160583941604,0.09588101139785339,0.07953327087090435,logistic_regression,0.10687733542351151,D
630,2025-05,66000.0,0,test,0.4788064147298658,0.4418604651162791,0.31536358506012996,0.35855029762746055,logistic_regression,0.4788064147298658,E
631,2025-09,86000.0,0,train,0.0505969219414476,0.058394160583941604,0.07644864373187787,0.08221641103248632,logistic_regression,0.0505969219414476,C
632,2025-04,79000.0,0,train,0.09974237775768606,0.058394160583941604,0.1108601904670742,0.08998003659302588,logistic_regression,0.09974237775768606,D
633,2025-06,97000.0,0,train,0.01702029609373882,0.04040404040404041,0.049456710924488986,0.07953327087090435,logistic_regression,0.01702029609373882,A
634,2025-05,37000.0,0,train,0.1110699431074888,0.04040404040404041,0.05604670180579922,0.0976298370716967,logistic_regression,0.1110699431074888,D
635,2025-03,39000.0,1,train,0.7494995629006223,0.7288135593220338,0.5169045156151887,0.43383720034259593,logistic_regression,0.7494995629006223,E
636,2025-09,151000.0,0,train,0.016362484230971794,0.058394160583941604,0.06003961087752062,0.07953327087090435,logistic_regression,0.016362484230971794,A
637,2025-03,45000.0,0,train,0.22705361205907143,0.28,0.1856738219034591,0.20651652684943272,logistic_regression,0.22705361205907143,E
638,2025-04,184000.0,0,train,0.020649761406586503,0.058394160583941604,0.05826693818192122,0.08221641103248632,logistic_regression,0.020649761406586503,A
639,2025-10,88000.0,0,test,0.10526486719583532,0.5192307692307693,0.22454781782715155,0.19080619016369288,logistic_regression,0.10526486719583532,D
640,2025-12,110000.0,0,test,0.058210963572587565,0.058394160583941604,0.08908641962069457,0.0976298370716967,logistic_regression,0.058210963572587565,C
641,2025-09,23000.0,0,train,0.02304241807184882,0.015909090909090907,0.0670825041908659,0.07953327087090435,logistic_regression,0.02304241807184882,A
642,2025-11,41000.0,0,train,0.027476145849227286,0.015909090909090907,0.021800401520562788,0.07953327087090435,logistic_regression,0.027476145849227286,B
643,2025-11,54000.0,0,train,0.014991706279878975,0.015909090909090907,0.03204555142609714,0.07953327087090435,logistic_regression,0.014991706279878975,A
644,2025-06,76000.0,0,train,0.04619083944959293,0.058394160583941604,0.06219290677690541,0.07953327087090435,logistic_regression,0.04619083944959293,B
645,2025-10,127000.0,0,train,0.3571267494408744,0.16091954022988506,0.30337502854952575,0.3214753164506815,logistic_regression,0.3571267494408744,E
646,2025-04,113000.0,0,train,0.0512849209672955,0.058394160583941604,0.13913284710294146,0.08706756598003025,logistic_regression,0.0512849209672955,C
647,2025-06,86000.0,0,train,0.06906543090876188,0.1504424778761062,0.13197325879664526,0.1493864264040891,logistic_regression,0.06906543090876188,C
648,2025-07,49000.0,0,train,0.025307574488099522,0.015909090909090907,0.04023706526129446,0.07953327087090435,logistic_regression,0.025307574488099522,B
